county_name,Year,Series,Permits
Douglas,2017,All,380.0
Douglas,2017,Multi-family,26.0
Douglas,2017,Single-family,354.0
Douglas,2018,All,399.0
Douglas,2018,Multi-family,0.0
Douglas,2018,Single-family,399.0
Douglas,2019,All,449.0
Douglas,2019,Multi-family,0.0
Douglas,2019,Single-family,449.0
Douglas,2020,All,747.0
Douglas,2020,Multi-family,240.0
Douglas,2020,Single-family,507.0
Douglas,2021,All,1639.0
Douglas,2021,Multi-family,1024.0
Douglas,2021,Single-family,615.0
Douglas,2022,All,665.0
Douglas,2022,Multi-family,291.0
Douglas,2022,Single-family,374.0
Douglas,2023,All,1024.0
Douglas,2023,Multi-family,484.0
Douglas,2023,Single-family,540.0
Douglas,2024,All,595.0
Douglas,2024,Multi-family,72.0
Douglas,2024,Single-family,523.0
Douglas,2024,All,595.0
Douglas,2024,Multi-family,72.0
Douglas,2024,Single-family,523.0
Fayette,1980,All,716.0
Fayette,1980,Multi-family,24.0
Fayette,1980,Single-family,692.0
Fayette,1981,All,560.0
Fayette,1981,Multi-family,57.0
Fayette,1981,Single-family,503.0
Fayette,1982,All,690.0
Fayette,1982,Multi-family,86.0
Fayette,1982,Single-family,604.0
Fayette,1983,All,1308.0
Fayette,1983,Multi-family,239.0
Fayette,1983,Single-family,1069.0
Fayette,1984,All,1223.0
Fayette,1984,Multi-family,68.0
Fayette,1984,Single-family,1155.0
Fayette,1985,All,1367.0
Fayette,1985,Multi-family,16.0
Fayette,1985,Single-family,1351.0
Fayette,1986,All,1522.0
Fayette,1986,Multi-family,103.0
Fayette,1986,Single-family,1419.0
Fayette,1987,All,1716.0
Fayette,1987,Multi-family,6.0
Fayette,1987,Single-family,1710.0
Fayette,1988,All,1848.0
Fayette,1988,Multi-family,453.0
Fayette,1988,Single-family,1395.0
Fayette,1989,All,1321.0
Fayette,1989,Multi-family,372.0
Fayette,1989,Single-family,949.0
Fayette,1990,All,817.0
Fayette,1990,Multi-family,4.0
Fayette,1990,Single-family,813.0
Fayette,1991,All,853.0
Fayette,1991,Multi-family,2.0
Fayette,1991,Single-family,851.0
Fayette,1992,All,1060.0
Fayette,1992,Multi-family,184.0
Fayette,1992,Single-family,876.0
Fayette,1993,All,1247.0
Fayette,1993,Multi-family,196.0
Fayette,1993,Single-family,1051.0
Fayette,1994,All,1155.0
Fayette,1994,Multi-family,56.0
Fayette,1994,Single-family,1099.0
Fayette,1995,All,1156.0
Fayette,1995,Multi-family,18.0
Fayette,1995,Single-family,1138.0
Fayette,1996,All,1625.0
Fayette,1996,Multi-family,356.0
Fayette,1996,Single-family,1269.0
Fayette,1997,All,1200.0
Fayette,1997,Multi-family,74.0
Fayette,1997,Single-family,1126.0
Fayette,1998,All,1295.0
Fayette,1998,Multi-family,30.0
Fayette,1998,Single-family,1265.0
Fayette,1999,All,1250.0
Fayette,1999,Multi-family,28.0
Fayette,1999,Single-family,1222.0
Fayette,2000,All,938.0
Fayette,2000,Multi-family,0.0
Fayette,2000,Single-family,938.0
Fayette,2001,All,1001.0
Fayette,2001,Multi-family,85.0
Fayette,2001,Single-family,916.0
Fayette,2002,All,921.0
Fayette,2002,Multi-family,6.0
Fayette,2002,Single-family,915.0
Fayette,2003,All,907.0
Fayette,2003,Multi-family,0.0
Fayette,2003,Single-family,907.0
Fayette,2004,All,955.0
Fayette,2004,Multi-family,7.0
Fayette,2004,Single-family,948.0
Fayette,2005,All,911.0
Fayette,2005,Multi-family,5.0
Fayette,2005,Single-family,906.0
Fayette,2006,All,651.0
Fayette,2006,Multi-family,0.0
Fayette,2006,Single-family,651.0
Fayette,2007,All,500.0
Fayette,2007,Multi-family,145.0
Fayette,2007,Single-family,355.0
Fayette,2008,All,147.0
Fayette,2008,Multi-family,5.0
Fayette,2008,Single-family,142.0
Fayette,2009,All,75.0
Fayette,2009,Multi-family,0.0
Fayette,2009,Single-family,75.0
Fayette,2010,All,82.0
Fayette,2010,Multi-family,0.0
Fayette,2010,Single-family,82.0
Fayette,2011,All,70.0
Fayette,2011,Multi-family,0.0
Fayette,2011,Single-family,70.0
Fayette,2012,All,192.0
Fayette,2012,Multi-family,8.0
Fayette,2012,Single-family,184.0
Fayette,2013,All,390.0
Fayette,2013,Multi-family,0.0
Fayette,2013,Single-family,390.0
Fayette,2014,All,314.0
Fayette,2014,Multi-family,0.0
Fayette,2014,Single-family,314.0
Fayette,2015,All,546.0
Fayette,2015,Multi-family,210.0
Fayette,2015,Single-family,336.0
Fayette,2016,All,437.0
Fayette,2016,Multi-family,80.0
Fayette,2016,Single-family,357.0
Fayette,2017,All,594.0
Fayette,2017,Multi-family,4.0
Fayette,2017,Single-family,590.0
Fayette,2018,All,543.0
Fayette,2018,Multi-family,8.0
Fayette,2018,Single-family,535.0
Fayette,2019,All,478.0
Fayette,2019,Multi-family,2.0
Fayette,2019,Single-family,476.0
Fayette,2020,All,564.0
Fayette,2020,Multi-family,17.0
Fayette,2020,Single-family,547.0
Fayette,2021,All,762.0
Fayette,2021,Multi-family,25.0
Fayette,2021,Single-family,737.0
Fayette,2022,All,575.0
Fayette,2022,Multi-family,0.0
Fayette,2022,Single-family,575.0
Fayette,2023,All,354.0
Fayette,2023,Multi-family,0.0
Fayette,2023,Single-family,354.0
Fayette,2024,All,323.0
Fayette,2024,Multi-family,0.0
Fayette,2024,Single-family,323.0
Fayette,2024,All,323.0
Fayette,2024,Multi-family,0.0
Fayette,2024,Single-family,323.0
Forsyth,1980,All,340.0
Forsyth,1980,Multi-family,24.0
Forsyth,1980,Single-family,316.0
Forsyth,1981,All,314.0
Forsyth,1981,Multi-family,14.0
Forsyth,1981,Single-family,300.0
Forsyth,1982,All,309.0
Forsyth,1982,Multi-family,32.0
Forsyth,1982,Single-family,277.0
Forsyth,1983,All,477.0
Forsyth,1983,Multi-family,14.0
Forsyth,1983,Single-family,463.0
Forsyth,1984,All,667.0
Forsyth,1984,Multi-family,58.0
Forsyth,1984,Single-family,609.0
Forsyth,1985,All,808.0
Forsyth,1985,Multi-family,90.0
Forsyth,1985,Single-family,718.0
Forsyth,1986,All,902.0
Forsyth,1986,Multi-family,120.0
Forsyth,1986,Single-family,782.0
Forsyth,1987,All,751.0
Forsyth,1987,Multi-family,16.0
Forsyth,1987,Single-family,735.0
Forsyth,1988,All,820.0
Forsyth,1988,Multi-family,4.0
Forsyth,1988,Single-family,816.0
Forsyth,1989,All,770.0
Forsyth,1989,Multi-family,22.0
Forsyth,1989,Single-family,748.0
Forsyth,1990,All,678.0
Forsyth,1990,Multi-family,0.0
Forsyth,1990,Single-family,678.0
Forsyth,1991,All,647.0
Forsyth,1991,Multi-family,0.0
Forsyth,1991,Single-family,647.0
Forsyth,1992,All,1065.0
Forsyth,1992,Multi-family,0.0
Forsyth,1992,Single-family,1065.0
Forsyth,1993,All,1844.0
Forsyth,1993,Multi-family,0.0
Forsyth,1993,Single-family,1844.0
Forsyth,1994,All,2107.0
Forsyth,1994,Multi-family,0.0
Forsyth,1994,Single-family,2107.0
Forsyth,1995,All,2803.0
Forsyth,1995,Multi-family,0.0
Forsyth,1995,Single-family,2803.0
Forsyth,1996,All,2967.0
Forsyth,1996,Multi-family,15.0
Forsyth,1996,Single-family,2952.0
Forsyth,1997,All,2849.0
Forsyth,1997,Multi-family,10.0
Forsyth,1997,Single-family,2839.0
Forsyth,1998,All,2765.0
Forsyth,1998,Multi-family,12.0
Forsyth,1998,Single-family,2753.0
Forsyth,1999,All,2929.0
Forsyth,1999,Multi-family,72.0
Forsyth,1999,Single-family,2857.0
Forsyth,2000,All,3389.0
Forsyth,2000,Multi-family,208.0
Forsyth,2000,Single-family,3181.0
Forsyth,2001,All,2539.0
Forsyth,2001,Multi-family,0.0
Forsyth,2001,Single-family,2539.0
Forsyth,2002,All,2448.0
Forsyth,2002,Multi-family,0.0
Forsyth,2002,Single-family,2448.0
Forsyth,2003,All,3147.0
Forsyth,2003,Multi-family,64.0
Forsyth,2003,Single-family,3083.0
Forsyth,2004,All,3085.0
Forsyth,2004,Multi-family,142.0
Forsyth,2004,Single-family,2943.0
Forsyth,2005,All,4173.0
Forsyth,2005,Multi-family,8.0
Forsyth,2005,Single-family,4165.0
Forsyth,2006,All,4770.0
Forsyth,2006,Multi-family,587.0
Forsyth,2006,Single-family,4183.0
Forsyth,2007,All,2877.0
Forsyth,2007,Multi-family,0.0
Forsyth,2007,Single-family,2877.0
Forsyth,2008,All,1478.0
Forsyth,2008,Multi-family,219.0
Forsyth,2008,Single-family,1259.0
Forsyth,2009,All,825.0
Forsyth,2009,Multi-family,0.0
Forsyth,2009,Single-family,825.0
Forsyth,2010,All,1125.0
Forsyth,2010,Multi-family,0.0
Forsyth,2010,Single-family,1125.0
Forsyth,2011,All,1174.0
Forsyth,2011,Multi-family,0.0
Forsyth,2011,Single-family,1174.0
Forsyth,2012,All,2273.0
Forsyth,2012,Multi-family,411.0
Forsyth,2012,Single-family,1862.0
Forsyth,2013,All,2775.0
Forsyth,2013,Multi-family,215.0
Forsyth,2013,Single-family,2560.0
Forsyth,2014,All,3194.0
Forsyth,2014,Multi-family,618.0
Forsyth,2014,Single-family,2576.0
Forsyth,2015,All,3502.0
Forsyth,2015,Multi-family,518.0
Forsyth,2015,Single-family,2984.0
Forsyth,2016,All,3515.0
Forsyth,2016,Multi-family,774.0
Forsyth,2016,Single-family,2741.0
Forsyth,2017,All,2982.0
Forsyth,2017,Multi-family,434.0
Forsyth,2017,Single-family,2548.0
Forsyth,2018,All,3650.0
Forsyth,2018,Multi-family,1261.0
Forsyth,2018,Single-family,2389.0
Forsyth,2019,All,1851.0
Forsyth,2019,Multi-family,0.0
Forsyth,2019,Single-family,1851.0
Forsyth,2020,All,2485.0
Forsyth,2020,Multi-family,0.0
Forsyth,2020,Single-family,2485.0
Forsyth,2021,All,2359.0
Forsyth,2021,Multi-family,54.0
Forsyth,2021,Single-family,2305.0
Forsyth,2022,All,2601.0
Forsyth,2022,Multi-family,1247.0
Forsyth,2022,Single-family,1354.0
Forsyth,2023,All,1371.0
Forsyth,2023,Multi-family,250.0
Forsyth,2023,Single-family,1121.0
Forsyth,2024,All,2525.0
Forsyth,2024,Multi-family,833.0
Forsyth,2024,Single-family,1692.0
Forsyth,2024,All,2525.0
Forsyth,2024,Multi-family,833.0
Forsyth,2024,Single-family,1692.0
Fulton,1980,All,3760.0
Fulton,1980,Multi-family,1729.0
Fulton,1980,Single-family,2031.0
Fulton,1981,All,3774.0
Fulton,1981,Multi-family,1718.0
Fulton,1981,Single-family,2056.0
Fulton,1982,All,4822.0
Fulton,1982,Multi-family,2576.0
Fulton,1982,Single-family,2246.0
Fulton,1983,All,7397.0
Fulton,1983,Multi-family,2651.0
Fulton,1983,Single-family,4746.0
Fulton,1984,All,8548.0
Fulton,1984,Multi-family,4221.0
Fulton,1984,Single-family,4327.0
Fulton,1985,All,7658.0
Fulton,1985,Multi-family,3765.0
Fulton,1985,Single-family,3893.0
Fulton,1986,All,9134.0
Fulton,1986,Multi-family,4974.0
Fulton,1986,Single-family,4160.0
Fulton,1987,All,7088.0
Fulton,1987,Multi-family,3005.0
Fulton,1987,Single-family,4083.0
Fulton,1988,All,8742.0
Fulton,1988,Multi-family,4868.0
Fulton,1988,Single-family,3874.0
Fulton,1989,All,7225.0
Fulton,1989,Multi-family,3968.0
Fulton,1989,Single-family,3257.0
Fulton,1990,All,6192.0
Fulton,1990,Multi-family,3018.0
Fulton,1990,Single-family,3174.0
Fulton,1991,All,3836.0
Fulton,1991,Multi-family,444.0
Fulton,1991,Single-family,3392.0
Fulton,1992,All,3914.0
Fulton,1992,Multi-family,171.0
Fulton,1992,Single-family,3743.0
Fulton,1993,All,5107.0
Fulton,1993,Multi-family,970.0
Fulton,1993,Single-family,4137.0
Fulton,1994,All,7805.0
Fulton,1994,Multi-family,3825.0
Fulton,1994,Single-family,3980.0
Fulton,1995,All,8916.0
Fulton,1995,Multi-family,5115.0
Fulton,1995,Single-family,3801.0
Fulton,1996,All,8124.0
Fulton,1996,Multi-family,4470.0
Fulton,1996,Single-family,3654.0
Fulton,1997,All,8104.0
Fulton,1997,Multi-family,3669.0
Fulton,1997,Single-family,4435.0
Fulton,1998,All,8098.0
Fulton,1998,Multi-family,3087.0
Fulton,1998,Single-family,5011.0
Fulton,1999,All,9157.0
Fulton,1999,Multi-family,4366.0
Fulton,1999,Single-family,4791.0
Fulton,2000,All,9621.0
Fulton,2000,Multi-family,6175.0
Fulton,2000,Single-family,3446.0
Fulton,2001,All,10855.0
Fulton,2001,Multi-family,6836.0
Fulton,2001,Single-family,4019.0
Fulton,2002,All,10824.0
Fulton,2002,Multi-family,6915.0
Fulton,2002,Single-family,3909.0
Fulton,2003,All,12296.0
Fulton,2003,Multi-family,6282.0
Fulton,2003,Single-family,6014.0
Fulton,2004,All,16919.0
Fulton,2004,Multi-family,8911.0
Fulton,2004,Single-family,8008.0
Fulton,2005,All,16114.0
Fulton,2005,Multi-family,6533.0
Fulton,2005,Single-family,9581.0
Fulton,2006,All,18644.0
Fulton,2006,Multi-family,9153.0
Fulton,2006,Single-family,9491.0
Fulton,2007,All,12863.0
Fulton,2007,Multi-family,8311.0
Fulton,2007,Single-family,4552.0
Fulton,2008,All,4667.0
Fulton,2008,Multi-family,2456.0
Fulton,2008,Single-family,2211.0
Fulton,2009,All,1529.0
Fulton,2009,Multi-family,754.0
Fulton,2009,Single-family,775.0
Fulton,2010,All,1101.0
Fulton,2010,Multi-family,318.0
Fulton,2010,Single-family,783.0
Fulton,2011,All,1954.0
Fulton,2011,Multi-family,993.0
Fulton,2011,Single-family,961.0
Fulton,2012,All,3432.0
Fulton,2012,Multi-family,1764.0
Fulton,2012,Single-family,1668.0
Fulton,2013,All,8258.0
Fulton,2013,Multi-family,6137.0
Fulton,2013,Single-family,2121.0
Fulton,2014,All,8098.0
Fulton,2014,Multi-family,5693.0
Fulton,2014,Single-family,2405.0
Fulton,2015,All,9705.0
Fulton,2015,Multi-family,6689.0
Fulton,2015,Single-family,3016.0
Fulton,2016,All,11411.0
Fulton,2016,Multi-family,8130.0
Fulton,2016,Single-family,3281.0
Fulton,2017,All,9024.0
Fulton,2017,Multi-family,5258.0
Fulton,2017,Single-family,3766.0
Fulton,2018,All,10051.0
Fulton,2018,Multi-family,5657.0
Fulton,2018,Single-family,4394.0
Fulton,2019,All,6396.0
Fulton,2019,Multi-family,2579.0
Fulton,2019,Single-family,3817.0
Fulton,2020,All,4289.0
Fulton,2020,Multi-family,1455.0
Fulton,2020,Single-family,2834.0
Fulton,2021,All,5170.0
Fulton,2021,Multi-family,1657.0
Fulton,2021,Single-family,3513.0
Fulton,2022,All,14577.0
Fulton,2022,Multi-family,10625.0
Fulton,2022,Single-family,3952.0
Fulton,2023,All,10101.0
Fulton,2023,Multi-family,7196.0
Fulton,2023,Single-family,2905.0
Fulton,2024,All,11565.0
Fulton,2024,Multi-family,8640.0
Fulton,2024,Single-family,2925.0
Fulton,2024,All,11565.0
Fulton,2024,Multi-family,8640.0
Fulton,2024,Single-family,2925.0
Fulton less Atlanta,1980,All,2475.0
Fulton less Atlanta,1980,Multi-family,808.0
Fulton less Atlanta,1980,Single-family,1667.0
Fulton less Atlanta,1981,All,3106.0
Fulton less Atlanta,1981,Multi-family,1686.0
Fulton less Atlanta,1981,Single-family,1420.0
Fulton less Atlanta,1982,All,3104.0
Fulton less Atlanta,1982,Multi-family,1201.0
Fulton less Atlanta,1982,Single-family,1903.0
Fulton less Atlanta,1983,All,6294.0
Fulton less Atlanta,1983,Multi-family,2379.0
Fulton less Atlanta,1983,Single-family,3915.0
Fulton less Atlanta,1984,All,7357.0
Fulton less Atlanta,1984,Multi-family,3355.0
Fulton less Atlanta,1984,Single-family,4002.0
Fulton less Atlanta,1985,All,6802.0
Fulton less Atlanta,1985,Multi-family,3190.0
Fulton less Atlanta,1985,Single-family,3612.0
Fulton less Atlanta,1986,All,6788.0
Fulton less Atlanta,1986,Multi-family,2999.0
Fulton less Atlanta,1986,Single-family,3789.0
Fulton less Atlanta,1987,All,5691.0
Fulton less Atlanta,1987,Multi-family,1959.0
Fulton less Atlanta,1987,Single-family,3732.0
Fulton less Atlanta,1988,All,5144.0
Fulton less Atlanta,1988,Multi-family,1820.0
Fulton less Atlanta,1988,Single-family,3324.0
Fulton less Atlanta,1989,All,5121.0
Fulton less Atlanta,1989,Multi-family,2302.0
Fulton less Atlanta,1989,Single-family,2819.0
Fulton less Atlanta,1990,All,3667.0
Fulton less Atlanta,1990,Multi-family,918.0
Fulton less Atlanta,1990,Single-family,2749.0
Fulton less Atlanta,1991,All,3096.0
Fulton less Atlanta,1991,Multi-family,0.0
Fulton less Atlanta,1991,Single-family,3096.0
Fulton less Atlanta,1992,All,3284.0
Fulton less Atlanta,1992,Multi-family,6.0
Fulton less Atlanta,1992,Single-family,3278.0
Fulton less Atlanta,1993,All,4228.0
Fulton less Atlanta,1993,Multi-family,416.0
Fulton less Atlanta,1993,Single-family,3812.0
Fulton less Atlanta,1994,All,6714.0
Fulton less Atlanta,1994,Multi-family,3058.0
Fulton less Atlanta,1994,Single-family,3656.0
Fulton less Atlanta,1995,All,7463.0
Fulton less Atlanta,1995,Multi-family,4023.0
Fulton less Atlanta,1995,Single-family,3440.0
Fulton less Atlanta,1996,All,4908.0
Fulton less Atlanta,1996,Multi-family,1631.0
Fulton less Atlanta,1996,Single-family,3277.0
Fulton less Atlanta,1997,All,6400.0
Fulton less Atlanta,1997,Multi-family,2273.0
Fulton less Atlanta,1997,Single-family,4127.0
Fulton less Atlanta,1998,All,5826.0
Fulton less Atlanta,1998,Multi-family,1264.0
Fulton less Atlanta,1998,Single-family,4562.0
Fulton less Atlanta,1999,All,5269.0
Fulton less Atlanta,1999,Multi-family,1238.0
Fulton less Atlanta,1999,Single-family,4031.0
Fulton less Atlanta,2000,All,3802.0
Fulton less Atlanta,2000,Multi-family,1159.0
Fulton less Atlanta,2000,Single-family,2643.0
Fulton less Atlanta,2001,All,4061.0
Fulton less Atlanta,2001,Multi-family,823.0
Fulton less Atlanta,2001,Single-family,3238.0
Fulton less Atlanta,2002,All,4175.0
Fulton less Atlanta,2002,Multi-family,1025.0
Fulton less Atlanta,2002,Single-family,3150.0
Fulton less Atlanta,2003,All,5403.0
Fulton less Atlanta,2003,Multi-family,369.0
Fulton less Atlanta,2003,Single-family,5034.0
Fulton less Atlanta,2004,All,7193.0
Fulton less Atlanta,2004,Multi-family,541.0
Fulton less Atlanta,2004,Single-family,6652.0
Fulton less Atlanta,2005,All,8140.0
Fulton less Atlanta,2005,Multi-family,123.0
Fulton less Atlanta,2005,Single-family,8017.0
Fulton less Atlanta,2006,All,7865.0
Fulton less Atlanta,2006,Multi-family,216.0
Fulton less Atlanta,2006,Single-family,7649.0
Fulton less Atlanta,2007,All,3566.0
Fulton less Atlanta,2007,Multi-family,261.0
Fulton less Atlanta,2007,Single-family,3305.0
Fulton less Atlanta,2008,All,2297.0
Fulton less Atlanta,2008,Multi-family,588.0
Fulton less Atlanta,2008,Single-family,1709.0
Fulton less Atlanta,2009,All,610.0
Fulton less Atlanta,2009,Multi-family,4.0
Fulton less Atlanta,2009,Single-family,606.0
Fulton less Atlanta,2010,All,822.0
Fulton less Atlanta,2010,Multi-family,122.0
Fulton less Atlanta,2010,Single-family,700.0
Fulton less Atlanta,2011,All,1217.0
Fulton less Atlanta,2011,Multi-family,483.0
Fulton less Atlanta,2011,Single-family,734.0
Fulton less Atlanta,2012,All,1309.0
Fulton less Atlanta,2012,Multi-family,0.0
Fulton less Atlanta,2012,Single-family,1309.0
Fulton less Atlanta,2013,All,2715.0
Fulton less Atlanta,2013,Multi-family,1067.0
Fulton less Atlanta,2013,Single-family,1648.0
Fulton less Atlanta,2014,All,3593.0
Fulton less Atlanta,2014,Multi-family,1733.0
Fulton less Atlanta,2014,Single-family,1860.0
Fulton less Atlanta,2015,All,3008.0
Fulton less Atlanta,2015,Multi-family,752.0
Fulton less Atlanta,2015,Single-family,2256.0
Fulton less Atlanta,2016,All,3380.0
Fulton less Atlanta,2016,Multi-family,954.0
Fulton less Atlanta,2016,Single-family,2426.0
Fulton less Atlanta,2017,All,3923.0
Fulton less Atlanta,2017,Multi-family,1079.0
Fulton less Atlanta,2017,Single-family,2844.0
Fulton less Atlanta,2018,All,3555.0
Fulton less Atlanta,2018,Multi-family,345.0
Fulton less Atlanta,2018,Single-family,3210.0
Fulton less Atlanta,2019,All,3113.0
Fulton less Atlanta,2019,Multi-family,24.0
Fulton less Atlanta,2019,Single-family,3089.0
Fulton less Atlanta,2020,All,2615.0
Fulton less Atlanta,2020,Multi-family,154.0
Fulton less Atlanta,2020,Single-family,2461.0
Fulton less Atlanta,2021,All,2757.0
Fulton less Atlanta,2021,Multi-family,99.0
Fulton less Atlanta,2021,Single-family,2658.0
Fulton less Atlanta,2022,All,2724.0
Fulton less Atlanta,2022,Multi-family,547.0
Fulton less Atlanta,2022,Single-family,2177.0
Fulton less Atlanta,2023,All,2480.0
Fulton less Atlanta,2023,Multi-family,714.0
Fulton less Atlanta,2023,Single-family,1766.0
Fulton less Atlanta,2024,All,3456.0
Fulton less Atlanta,2024,Multi-family,1322.0
Fulton less Atlanta,2024,Single-family,2134.0
Gwinnett,1980,All,5032.0
Gwinnett,1980,Multi-family,1064.0
Gwinnett,1980,Single-family,3968.0
Gwinnett,1981,All,4446.0
Gwinnett,1981,Multi-family,1583.0
Gwinnett,1981,Single-family,2863.0
Gwinnett,1982,All,5427.0
Gwinnett,1982,Multi-family,1595.0
Gwinnett,1982,Single-family,3832.0
Gwinnett,1983,All,9800.0
Gwinnett,1983,Multi-family,3198.0
Gwinnett,1983,Single-family,6602.0
Gwinnett,1984,All,12908.0
Gwinnett,1984,Multi-family,5734.0
Gwinnett,1984,Single-family,7174.0
Gwinnett,1985,All,11904.0
Gwinnett,1985,Multi-family,4509.0
Gwinnett,1985,Single-family,7395.0
Gwinnett,1986,All,10008.0
Gwinnett,1986,Multi-family,3476.0
Gwinnett,1986,Single-family,6532.0
Gwinnett,1987,All,6193.0
Gwinnett,1987,Multi-family,520.0
Gwinnett,1987,Single-family,5673.0
Gwinnett,1988,All,5962.0
Gwinnett,1988,Multi-family,1276.0
Gwinnett,1988,Single-family,4686.0
Gwinnett,1989,All,3740.0
Gwinnett,1989,Multi-family,167.0
Gwinnett,1989,Single-family,3573.0
Gwinnett,1990,All,4022.0
Gwinnett,1990,Multi-family,534.0
Gwinnett,1990,Single-family,3488.0
Gwinnett,1991,All,4391.0
Gwinnett,1991,Multi-family,216.0
Gwinnett,1991,Single-family,4175.0
Gwinnett,1992,All,5884.0
Gwinnett,1992,Multi-family,44.0
Gwinnett,1992,Single-family,5840.0
Gwinnett,1993,All,7821.0
Gwinnett,1993,Multi-family,722.0
Gwinnett,1993,Single-family,7099.0
Gwinnett,1994,All,8278.0
Gwinnett,1994,Multi-family,1494.0
Gwinnett,1994,Single-family,6784.0
Gwinnett,1995,All,9828.0
Gwinnett,1995,Multi-family,2613.0
Gwinnett,1995,Single-family,7215.0
Gwinnett,1996,All,9508.0
Gwinnett,1996,Multi-family,1879.0
Gwinnett,1996,Single-family,7629.0
Gwinnett,1997,All,9318.0
Gwinnett,1997,Multi-family,2103.0
Gwinnett,1997,Single-family,7215.0
Gwinnett,1998,All,11535.0
Gwinnett,1998,Multi-family,3292.0
Gwinnett,1998,Single-family,8243.0
Gwinnett,1999,All,9731.0
Gwinnett,1999,Multi-family,1262.0
Gwinnett,1999,Single-family,8469.0
Gwinnett,2000,All,12372.0
Gwinnett,2000,Multi-family,3520.0
Gwinnett,2000,Single-family,8852.0
Gwinnett,2001,All,11274.0
Gwinnett,2001,Multi-family,1628.0
Gwinnett,2001,Single-family,9646.0
Gwinnett,2002,All,10362.0
Gwinnett,2002,Multi-family,991.0
Gwinnett,2002,Single-family,9371.0
Gwinnett,2003,All,9617.0
Gwinnett,2003,Multi-family,588.0
Gwinnett,2003,Single-family,9029.0
Gwinnett,2004,All,10463.0
Gwinnett,2004,Multi-family,1079.0
Gwinnett,2004,Single-family,9384.0
Gwinnett,2005,All,9938.0
Gwinnett,2005,Multi-family,44.0
Gwinnett,2005,Single-family,9894.0
Gwinnett,2006,All,9033.0
Gwinnett,2006,Multi-family,1147.0
Gwinnett,2006,Single-family,7886.0
Gwinnett,2007,All,4408.0
Gwinnett,2007,Multi-family,130.0
Gwinnett,2007,Single-family,4278.0
Gwinnett,2008,All,1959.0
Gwinnett,2008,Multi-family,596.0
Gwinnett,2008,Single-family,1363.0
Gwinnett,2009,All,719.0
Gwinnett,2009,Multi-family,102.0
Gwinnett,2009,Single-family,617.0
Gwinnett,2010,All,1239.0
Gwinnett,2010,Multi-family,159.0
Gwinnett,2010,Single-family,1080.0
Gwinnett,2011,All,873.0
Gwinnett,2011,Multi-family,0.0
Gwinnett,2011,Single-family,873.0
Gwinnett,2012,All,2469.0
Gwinnett,2012,Multi-family,905.0
Gwinnett,2012,Single-family,1564.0
Gwinnett,2013,All,3347.0
Gwinnett,2013,Multi-family,423.0
Gwinnett,2013,Single-family,2924.0
Gwinnett,2014,All,3379.0
Gwinnett,2014,Multi-family,244.0
Gwinnett,2014,Single-family,3135.0
Gwinnett,2015,All,3918.0
Gwinnett,2015,Multi-family,633.0
Gwinnett,2015,Single-family,3285.0
Gwinnett,2016,All,3977.0
Gwinnett,2016,Multi-family,198.0
Gwinnett,2016,Single-family,3779.0
Gwinnett,2017,All,3917.0
Gwinnett,2017,Multi-family,318.0
Gwinnett,2017,Single-family,3599.0
Gwinnett,2018,All,3716.0
Gwinnett,2018,Multi-family,462.0
Gwinnett,2018,Single-family,3254.0
Gwinnett,2019,All,4204.0
Gwinnett,2019,Multi-family,792.0
Gwinnett,2019,Single-family,3412.0
Gwinnett,2020,All,4551.0
Gwinnett,2020,Multi-family,347.0
Gwinnett,2020,Single-family,4204.0
Gwinnett,2021,All,4735.0
Gwinnett,2021,Multi-family,469.0
Gwinnett,2021,Single-family,4266.0
Gwinnett,2022,All,5485.0
Gwinnett,2022,Multi-family,1625.0
Gwinnett,2022,Single-family,3860.0
Gwinnett,2023,All,5423.0
Gwinnett,2023,Multi-family,1281.0
Gwinnett,2023,Single-family,4142.0
Gwinnett,2024,All,5607.0
Gwinnett,2024,Multi-family,1303.0
Gwinnett,2024,Single-family,4304.0
Gwinnett,2024,All,5607.0
Gwinnett,2024,Multi-family,1303.0
Gwinnett,2024,Single-family,4304.0
Henry,1980,All,375.0
Henry,1980,Multi-family,2.0
Henry,1980,Single-family,373.0
Henry,1981,All,344.0
Henry,1981,Multi-family,8.0
Henry,1981,Single-family,336.0
Henry,1982,All,344.0
Henry,1982,Multi-family,10.0
Henry,1982,Single-family,334.0
Henry,1983,All,578.0
Henry,1983,Multi-family,22.0
Henry,1983,Single-family,556.0
Henry,1984,All,810.0
Henry,1984,Multi-family,126.0
Henry,1984,Single-family,684.0
Henry,1985,All,1079.0
Henry,1985,Multi-family,180.0
Henry,1985,Single-family,899.0
Henry,1986,All,1444.0
Henry,1986,Multi-family,104.0
Henry,1986,Single-family,1340.0
Henry,1987,All,1594.0
Henry,1987,Multi-family,131.0
Henry,1987,Single-family,1463.0
Henry,1988,All,1602.0
Henry,1988,Multi-family,184.0
Henry,1988,Single-family,1418.0
Henry,1989,All,1400.0
Henry,1989,Multi-family,310.0
Henry,1989,Single-family,1090.0
Henry,1990,All,1292.0
Henry,1990,Multi-family,200.0
Henry,1990,Single-family,1092.0
Henry,1991,All,1246.0
Henry,1991,Multi-family,17.0
Henry,1991,Single-family,1229.0
Henry,1992,All,1786.0
Henry,1992,Multi-family,123.0
Henry,1992,Single-family,1663.0
Henry,1993,All,2374.0
Henry,1993,Multi-family,418.0
