county_name,date,month_year,year,Series,Permits
Cherokee,2001-01-01,Jan 2001,2001,Total Permits,666.0
Cherokee,2001-02-01,Feb 2001,2001,Total Permits,466.0
Cherokee,2001-03-01,Mar 2001,2001,Total Permits,257.0
Cherokee,2001-04-01,Apr 2001,2001,Total Permits,307.0
Cherokee,2001-05-01,May 2001,2001,Total Permits,252.0
Cherokee,2001-06-01,Jun 2001,2001,Total Permits,306.0
Cherokee,2001-07-01,Jul 2001,2001,Total Permits,397.0
Cherokee,2001-08-01,Aug 2001,2001,Total Permits,264.0
Cherokee,2001-09-01,Sep 2001,2001,Total Permits,185.0
Cherokee,2001-10-01,Oct 2001,2001,Total Permits,238.0
Cherokee,2001-11-01,Nov 2001,2001,Total Permits,228.0
Cherokee,2001-12-01,Dec 2001,2001,Total Permits,160.0
Cherokee,2001-01-01,Jan 2001,2001,All Single-Family Permits,200.0
Cherokee,2001-02-01,Feb 2001,2001,All Single-Family Permits,238.0
Cherokee,2001-03-01,Mar 2001,2001,All Single-Family Permits,257.0
Cherokee,2001-04-01,Apr 2001,2001,All Single-Family Permits,271.0
Cherokee,2001-05-01,May 2001,2001,All Single-Family Permits,252.0
Cherokee,2001-06-01,Jun 2001,2001,All Single-Family Permits,306.0
Cherokee,2001-07-01,Jul 2001,2001,All Single-Family Permits,285.0
Cherokee,2001-08-01,Aug 2001,2001,All Single-Family Permits,264.0
Cherokee,2001-09-01,Sep 2001,2001,All Single-Family Permits,185.0
Cherokee,2001-10-01,Oct 2001,2001,All Single-Family Permits,238.0
Cherokee,2001-11-01,Nov 2001,2001,All Single-Family Permits,228.0
Cherokee,2001-12-01,Dec 2001,2001,All Single-Family Permits,160.0
Cherokee,2001-01-01,Jan 2001,2001,All Multi-Family Permits,466.0
Cherokee,2001-02-01,Feb 2001,2001,All Multi-Family Permits,228.0
Cherokee,2001-03-01,Mar 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-04-01,Apr 2001,2001,All Multi-Family Permits,36.0
Cherokee,2001-05-01,May 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-06-01,Jun 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-07-01,Jul 2001,2001,All Multi-Family Permits,112.0
Cherokee,2001-08-01,Aug 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-09-01,Sep 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-10-01,Oct 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-11-01,Nov 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-12-01,Dec 2001,2001,All Multi-Family Permits,0.0
Cherokee,2001-01-01,Jan 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-02-01,Feb 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-03-01,Mar 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-04-01,Apr 2001,2001,Small Multi-Family Permits (2-4 units),16.0
Cherokee,2001-05-01,May 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-06-01,Jun 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-07-01,Jul 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-08-01,Aug 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-09-01,Sep 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-10-01,Oct 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-11-01,Nov 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-12-01,Dec 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-01-01,Jan 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-02-01,Feb 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-03-01,Mar 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-04-01,Apr 2001,2001,Small Multi-Family Permits (2-4 units),20.0
Cherokee,2001-05-01,May 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-06-01,Jun 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-07-01,Jul 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-08-01,Aug 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-09-01,Sep 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-10-01,Oct 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-11-01,Nov 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-12-01,Dec 2001,2001,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2001-01-01,Jan 2001,2001,Large Multi-Family Permits (5+ units),466.0
Cherokee,2001-02-01,Feb 2001,2001,Large Multi-Family Permits (5+ units),228.0
Cherokee,2001-03-01,Mar 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-04-01,Apr 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-05-01,May 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-06-01,Jun 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-07-01,Jul 2001,2001,Large Multi-Family Permits (5+ units),112.0
Cherokee,2001-08-01,Aug 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-09-01,Sep 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-10-01,Oct 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-11-01,Nov 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2001-12-01,Dec 2001,2001,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-01-01,Jan 2002,2002,Total Permits,235.0
Cherokee,2002-02-01,Feb 2002,2002,Total Permits,256.0
Cherokee,2002-03-01,Mar 2002,2002,Total Permits,286.0
Cherokee,2002-04-01,Apr 2002,2002,Total Permits,270.0
Cherokee,2002-05-01,May 2002,2002,Total Permits,637.0
Cherokee,2002-06-01,Jun 2002,2002,Total Permits,274.0
Cherokee,2002-07-01,Jul 2002,2002,Total Permits,293.0
Cherokee,2002-08-01,Aug 2002,2002,Total Permits,297.0
Cherokee,2002-09-01,Sep 2002,2002,Total Permits,484.0
Cherokee,2002-10-01,Oct 2002,2002,Total Permits,367.0
Cherokee,2002-11-01,Nov 2002,2002,Total Permits,190.0
Cherokee,2002-12-01,Dec 2002,2002,Total Permits,194.0
Cherokee,2002-01-01,Jan 2002,2002,All Single-Family Permits,235.0
Cherokee,2002-02-01,Feb 2002,2002,All Single-Family Permits,248.0
Cherokee,2002-03-01,Mar 2002,2002,All Single-Family Permits,270.0
Cherokee,2002-04-01,Apr 2002,2002,All Single-Family Permits,270.0
Cherokee,2002-05-01,May 2002,2002,All Single-Family Permits,316.0
Cherokee,2002-06-01,Jun 2002,2002,All Single-Family Permits,274.0
Cherokee,2002-07-01,Jul 2002,2002,All Single-Family Permits,290.0
Cherokee,2002-08-01,Aug 2002,2002,All Single-Family Permits,297.0
Cherokee,2002-09-01,Sep 2002,2002,All Single-Family Permits,236.0
Cherokee,2002-10-01,Oct 2002,2002,All Single-Family Permits,367.0
Cherokee,2002-11-01,Nov 2002,2002,All Single-Family Permits,190.0
Cherokee,2002-12-01,Dec 2002,2002,All Single-Family Permits,194.0
Cherokee,2002-01-01,Jan 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-02-01,Feb 2002,2002,All Multi-Family Permits,8.0
Cherokee,2002-03-01,Mar 2002,2002,All Multi-Family Permits,16.0
Cherokee,2002-04-01,Apr 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-05-01,May 2002,2002,All Multi-Family Permits,321.0
Cherokee,2002-06-01,Jun 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-07-01,Jul 2002,2002,All Multi-Family Permits,3.0
Cherokee,2002-08-01,Aug 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-09-01,Sep 2002,2002,All Multi-Family Permits,248.0
Cherokee,2002-10-01,Oct 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-11-01,Nov 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-12-01,Dec 2002,2002,All Multi-Family Permits,0.0
Cherokee,2002-01-01,Jan 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-02-01,Feb 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-03-01,Mar 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-04-01,Apr 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-05-01,May 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-06-01,Jun 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-07-01,Jul 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-08-01,Aug 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-09-01,Sep 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-10-01,Oct 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-11-01,Nov 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-12-01,Dec 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-01-01,Jan 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-02-01,Feb 2002,2002,Small Multi-Family Permits (2-4 units),8.0
Cherokee,2002-03-01,Mar 2002,2002,Small Multi-Family Permits (2-4 units),16.0
Cherokee,2002-04-01,Apr 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-05-01,May 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-06-01,Jun 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-07-01,Jul 2002,2002,Small Multi-Family Permits (2-4 units),3.0
Cherokee,2002-08-01,Aug 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-09-01,Sep 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-10-01,Oct 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-11-01,Nov 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-12-01,Dec 2002,2002,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2002-01-01,Jan 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-02-01,Feb 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-03-01,Mar 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-04-01,Apr 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-05-01,May 2002,2002,Large Multi-Family Permits (5+ units),321.0
Cherokee,2002-06-01,Jun 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-07-01,Jul 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-08-01,Aug 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-09-01,Sep 2002,2002,Large Multi-Family Permits (5+ units),248.0
Cherokee,2002-10-01,Oct 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-11-01,Nov 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2002-12-01,Dec 2002,2002,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-01-01,Jan 2003,2003,Total Permits,241.0
Cherokee,2003-02-01,Feb 2003,2003,Total Permits,262.0
Cherokee,2003-03-01,Mar 2003,2003,Total Permits,299.0
Cherokee,2003-04-01,Apr 2003,2003,Total Permits,308.0
Cherokee,2003-05-01,May 2003,2003,Total Permits,308.0
Cherokee,2003-06-01,Jun 2003,2003,Total Permits,299.0
Cherokee,2003-07-01,Jul 2003,2003,Total Permits,255.0
Cherokee,2003-08-01,Aug 2003,2003,Total Permits,274.0
Cherokee,2003-09-01,Sep 2003,2003,Total Permits,691.0
Cherokee,2003-10-01,Oct 2003,2003,Total Permits,392.0
Cherokee,2003-11-01,Nov 2003,2003,Total Permits,196.0
Cherokee,2003-12-01,Dec 2003,2003,Total Permits,288.0
Cherokee,2003-01-01,Jan 2003,2003,All Single-Family Permits,237.0
Cherokee,2003-02-01,Feb 2003,2003,All Single-Family Permits,262.0
Cherokee,2003-03-01,Mar 2003,2003,All Single-Family Permits,297.0
Cherokee,2003-04-01,Apr 2003,2003,All Single-Family Permits,308.0
Cherokee,2003-05-01,May 2003,2003,All Single-Family Permits,308.0
Cherokee,2003-06-01,Jun 2003,2003,All Single-Family Permits,299.0
Cherokee,2003-07-01,Jul 2003,2003,All Single-Family Permits,255.0
Cherokee,2003-08-01,Aug 2003,2003,All Single-Family Permits,258.0
Cherokee,2003-09-01,Sep 2003,2003,All Single-Family Permits,351.0
Cherokee,2003-10-01,Oct 2003,2003,All Single-Family Permits,392.0
Cherokee,2003-11-01,Nov 2003,2003,All Single-Family Permits,196.0
Cherokee,2003-12-01,Dec 2003,2003,All Single-Family Permits,288.0
Cherokee,2003-01-01,Jan 2003,2003,All Multi-Family Permits,4.0
Cherokee,2003-02-01,Feb 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-03-01,Mar 2003,2003,All Multi-Family Permits,2.0
Cherokee,2003-04-01,Apr 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-05-01,May 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-06-01,Jun 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-07-01,Jul 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-08-01,Aug 2003,2003,All Multi-Family Permits,16.0
Cherokee,2003-09-01,Sep 2003,2003,All Multi-Family Permits,340.0
Cherokee,2003-10-01,Oct 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-11-01,Nov 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-12-01,Dec 2003,2003,All Multi-Family Permits,0.0
Cherokee,2003-01-01,Jan 2003,2003,Small Multi-Family Permits (2-4 units),4.0
Cherokee,2003-02-01,Feb 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-03-01,Mar 2003,2003,Small Multi-Family Permits (2-4 units),2.0
Cherokee,2003-04-01,Apr 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-05-01,May 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-06-01,Jun 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-07-01,Jul 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-08-01,Aug 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-09-01,Sep 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-10-01,Oct 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-11-01,Nov 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-12-01,Dec 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-01-01,Jan 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-02-01,Feb 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-03-01,Mar 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-04-01,Apr 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-05-01,May 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-06-01,Jun 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-07-01,Jul 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-08-01,Aug 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-09-01,Sep 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-10-01,Oct 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-11-01,Nov 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-12-01,Dec 2003,2003,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2003-01-01,Jan 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-02-01,Feb 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-03-01,Mar 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-04-01,Apr 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-05-01,May 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-06-01,Jun 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-07-01,Jul 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-08-01,Aug 2003,2003,Large Multi-Family Permits (5+ units),16.0
Cherokee,2003-09-01,Sep 2003,2003,Large Multi-Family Permits (5+ units),340.0
Cherokee,2003-10-01,Oct 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-11-01,Nov 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2003-12-01,Dec 2003,2003,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-01-01,Jan 2004,2004,Total Permits,298.0
Cherokee,2004-02-01,Feb 2004,2004,Total Permits,252.0
Cherokee,2004-03-01,Mar 2004,2004,Total Permits,467.0
Cherokee,2004-04-01,Apr 2004,2004,Total Permits,416.0
Cherokee,2004-05-01,May 2004,2004,Total Permits,514.0
Cherokee,2004-06-01,Jun 2004,2004,Total Permits,328.0
Cherokee,2004-07-01,Jul 2004,2004,Total Permits,294.0
Cherokee,2004-08-01,Aug 2004,2004,Total Permits,378.0
Cherokee,2004-09-01,Sep 2004,2004,Total Permits,336.0
Cherokee,2004-10-01,Oct 2004,2004,Total Permits,305.0
Cherokee,2004-11-01,Nov 2004,2004,Total Permits,229.0
Cherokee,2004-12-01,Dec 2004,2004,Total Permits,248.0
Cherokee,2004-01-01,Jan 2004,2004,All Single-Family Permits,298.0
Cherokee,2004-02-01,Feb 2004,2004,All Single-Family Permits,252.0
Cherokee,2004-03-01,Mar 2004,2004,All Single-Family Permits,391.0
Cherokee,2004-04-01,Apr 2004,2004,All Single-Family Permits,397.0
Cherokee,2004-05-01,May 2004,2004,All Single-Family Permits,394.0
Cherokee,2004-06-01,Jun 2004,2004,All Single-Family Permits,328.0
Cherokee,2004-07-01,Jul 2004,2004,All Single-Family Permits,288.0
Cherokee,2004-08-01,Aug 2004,2004,All Single-Family Permits,354.0
Cherokee,2004-09-01,Sep 2004,2004,All Single-Family Permits,327.0
Cherokee,2004-10-01,Oct 2004,2004,All Single-Family Permits,295.0
Cherokee,2004-11-01,Nov 2004,2004,All Single-Family Permits,224.0
Cherokee,2004-12-01,Dec 2004,2004,All Single-Family Permits,245.0
Cherokee,2004-01-01,Jan 2004,2004,All Multi-Family Permits,0.0
Cherokee,2004-02-01,Feb 2004,2004,All Multi-Family Permits,0.0
Cherokee,2004-03-01,Mar 2004,2004,All Multi-Family Permits,76.0
Cherokee,2004-04-01,Apr 2004,2004,All Multi-Family Permits,19.0
Cherokee,2004-05-01,May 2004,2004,All Multi-Family Permits,120.0
Cherokee,2004-06-01,Jun 2004,2004,All Multi-Family Permits,0.0
Cherokee,2004-07-01,Jul 2004,2004,All Multi-Family Permits,6.0
Cherokee,2004-08-01,Aug 2004,2004,All Multi-Family Permits,24.0
Cherokee,2004-09-01,Sep 2004,2004,All Multi-Family Permits,9.0
Cherokee,2004-10-01,Oct 2004,2004,All Multi-Family Permits,10.0
Cherokee,2004-11-01,Nov 2004,2004,All Multi-Family Permits,5.0
Cherokee,2004-12-01,Dec 2004,2004,All Multi-Family Permits,3.0
Cherokee,2004-01-01,Jan 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-02-01,Feb 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-03-01,Mar 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-04-01,Apr 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-05-01,May 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-06-01,Jun 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-07-01,Jul 2004,2004,Small Multi-Family Permits (2-4 units),2.0
Cherokee,2004-08-01,Aug 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-09-01,Sep 2004,2004,Small Multi-Family Permits (2-4 units),2.0
Cherokee,2004-10-01,Oct 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-11-01,Nov 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-12-01,Dec 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-01-01,Jan 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-02-01,Feb 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-03-01,Mar 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-04-01,Apr 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-05-01,May 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-06-01,Jun 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-07-01,Jul 2004,2004,Small Multi-Family Permits (2-4 units),4.0
Cherokee,2004-08-01,Aug 2004,2004,Small Multi-Family Permits (2-4 units),13.0
Cherokee,2004-09-01,Sep 2004,2004,Small Multi-Family Permits (2-4 units),7.0
Cherokee,2004-10-01,Oct 2004,2004,Small Multi-Family Permits (2-4 units),3.0
Cherokee,2004-11-01,Nov 2004,2004,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2004-12-01,Dec 2004,2004,Small Multi-Family Permits (2-4 units),3.0
Cherokee,2004-01-01,Jan 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-02-01,Feb 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-03-01,Mar 2004,2004,Large Multi-Family Permits (5+ units),76.0
Cherokee,2004-04-01,Apr 2004,2004,Large Multi-Family Permits (5+ units),19.0
Cherokee,2004-05-01,May 2004,2004,Large Multi-Family Permits (5+ units),120.0
Cherokee,2004-06-01,Jun 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-07-01,Jul 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-08-01,Aug 2004,2004,Large Multi-Family Permits (5+ units),11.0
Cherokee,2004-09-01,Sep 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2004-10-01,Oct 2004,2004,Large Multi-Family Permits (5+ units),7.0
Cherokee,2004-11-01,Nov 2004,2004,Large Multi-Family Permits (5+ units),5.0
Cherokee,2004-12-01,Dec 2004,2004,Large Multi-Family Permits (5+ units),0.0
Cherokee,2005-01-01,Jan 2005,2005,Total Permits,300.0
Cherokee,2005-02-01,Feb 2005,2005,Total Permits,288.0
Cherokee,2005-03-01,Mar 2005,2005,Total Permits,338.0
Cherokee,2005-04-01,Apr 2005,2005,Total Permits,362.0
Cherokee,2005-05-01,May 2005,2005,Total Permits,362.0
Cherokee,2005-06-01,Jun 2005,2005,Total Permits,444.0
Cherokee,2005-07-01,Jul 2005,2005,Total Permits,341.0
Cherokee,2005-08-01,Aug 2005,2005,Total Permits,492.0
Cherokee,2005-09-01,Sep 2005,2005,Total Permits,219.0
Cherokee,2005-10-01,Oct 2005,2005,Total Permits,223.0
Cherokee,2005-11-01,Nov 2005,2005,Total Permits,146.0
Cherokee,2005-12-01,Dec 2005,2005,Total Permits,143.0
Cherokee,2005-01-01,Jan 2005,2005,All Single-Family Permits,297.0
Cherokee,2005-02-01,Feb 2005,2005,All Single-Family Permits,288.0
Cherokee,2005-03-01,Mar 2005,2005,All Single-Family Permits,338.0
Cherokee,2005-04-01,Apr 2005,2005,All Single-Family Permits,362.0
Cherokee,2005-05-01,May 2005,2005,All Single-Family Permits,362.0
Cherokee,2005-06-01,Jun 2005,2005,All Single-Family Permits,350.0
Cherokee,2005-07-01,Jul 2005,2005,All Single-Family Permits,341.0
Cherokee,2005-08-01,Aug 2005,2005,All Single-Family Permits,492.0
Cherokee,2005-09-01,Sep 2005,2005,All Single-Family Permits,219.0
Cherokee,2005-10-01,Oct 2005,2005,All Single-Family Permits,223.0
Cherokee,2005-11-01,Nov 2005,2005,All Single-Family Permits,146.0
Cherokee,2005-12-01,Dec 2005,2005,All Single-Family Permits,143.0
Cherokee,2005-01-01,Jan 2005,2005,All Multi-Family Permits,3.0
Cherokee,2005-02-01,Feb 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-03-01,Mar 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-04-01,Apr 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-05-01,May 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-06-01,Jun 2005,2005,All Multi-Family Permits,94.0
Cherokee,2005-07-01,Jul 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-08-01,Aug 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-09-01,Sep 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-10-01,Oct 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-11-01,Nov 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-12-01,Dec 2005,2005,All Multi-Family Permits,0.0
Cherokee,2005-01-01,Jan 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-02-01,Feb 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-03-01,Mar 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-04-01,Apr 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-05-01,May 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-06-01,Jun 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-07-01,Jul 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-08-01,Aug 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-09-01,Sep 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-10-01,Oct 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-11-01,Nov 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-12-01,Dec 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-01-01,Jan 2005,2005,Small Multi-Family Permits (2-4 units),3.0
Cherokee,2005-02-01,Feb 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-03-01,Mar 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-04-01,Apr 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-05-01,May 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-06-01,Jun 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-07-01,Jul 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-08-01,Aug 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-09-01,Sep 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-10-01,Oct 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-11-01,Nov 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-12-01,Dec 2005,2005,Small Multi-Family Permits (2-4 units),0.0
Cherokee,2005-01-01,Jan 2005,2005,Large Multi-Family Permits (5+ units),0.0
